date,car_num,station_loca,check_time,how_much
2017-12-23,GO-4797,46,21:23,25.59221957
2017-12-23,LB-5095,51,08:43,31.37666645
2017-12-23,RN-5629,22,16:32,32.01314687
2017-12-23,RZ-6331,14,08:04,27.32155355
2017-12-23,QP-9658,31,05:17,28.22667655
2017-12-23,NB-7778,38,02:37,29.40403445
2017-12-23,TK-7144,30,14:23,28.31977568
2017-12-23,GV-7249,1,03:22,31.4602029
2017-12-23,HM-7773,42,06:30,29.76205038
2017-12-23,UU-8159,27,21:23,37.75016955
2017-12-23,UH-3910,34,12:10,35.705744
2017-12-23,FL-7713,6,13:05,29.26050686
2017-12-23,EO-2452,42,13:51,26.92887442
2017-12-23,JW-1236,19,17:14,33.56364202
2017-12-23,GG-3783,16,21:49,31.21021038
2017-12-23,OJ-4105,6,04:47,26.20495271
2017-12-23,FW-6143,31,14:16,33.48059588
2017-12-23,TI-1082,25,03:56,35.69278185
2017-12-23,XJ-3139,23,00:02,23.51311114
2017-12-23,HI-6190,1,07:07,35.18979457
2017-12-23,RQ-5226,31,12:37,25.49490108
2017-12-23,IL-3177,24,18:00,26.23736907
2017-12-23,GP-6197,29,23:59,27.1711036
2017-12-23,HZ-6469,43,04:02,26.81319484
2017-12-23,PX-9110,52,18:00,34.52727334
2017-12-23,VQ-2837,17,00:05,25.89324119
2017-12-23,NL-9116,37,02:54,27.81438753
2017-12-23,GG-3765,55,14:41,30.18946483
2017-12-23,AB-9637,8,13:34,26.68145214
2017-12-23,ZR-4405,5,00:17,32.00404955
2017-12-23,HX-7758,24,14:42,32.78631951
2017-12-23,LF-5839,13,12:40,27.90731637
2017-12-23,DS-9718,21,06:12,33.1949949
2017-12-23,IA-5694,2,03:47,25.40545824
2017-12-23,MA-1541,35,12:10,27.30507288
2017-12-23,AS-7519,54,18:56,25.42514196
2017-12-23,LD-6411,13,22:23,27.00350682
2017-12-23,YZ-9154,8,16:03,25.73481898
2017-12-23,AN-7905,51,18:41,32.68454103
2017-12-23,RM-7305,35,09:50,33.72979841
2017-12-23,DR-7161,8,23:05,31.51119594
2017-12-23,DC-2458,9,08:11,26.54456566
2017-12-23,IP-3294,37,10:58,30.6895656
2017-12-23,JL-1061,42,06:51,30.89973895
2017-12-23,AK-4120,18,22:41,26.20655021
2017-12-23,XV-1291,2,07:52,35.13129686
2017-12-23,EP-1441,15,05:37,29.0947878
2017-12-23,TA-9201,7,00:05,20.69479747
2017-12-23,MB-9709,41,02:07,34.26049641
2017-12-23,SD-9841,39,00:18,32.72847891
2017-12-23,SC-7468,14,21:28,29.32321354
2017-12-23,DG-3198,30,13:38,34.92332411
2017-12-23,DU-5525,5,12:42,30.96952474
2017-12-23,VT-7972,20,19:17,27.42290805
2017-12-23,CC-6785,21,02:56,30.83243479
2017-12-23,RS-9088,58,06:52,27.74388139
2017-12-23,YH-9222,50,19:12,30.43495641
2017-12-23,BF-3606,16,02:03,27.83352128
2017-12-23,EZ-6048,43,15:50,27.34456284
2017-12-23,KJ-5904,29,07:53,29.81322663
2017-12-23,CE-1538,29,23:53,25.83521583
2017-12-23,LW-4580,25,05:56,32.40673073
2017-12-23,SO-2487,47,11:37,32.65017841
2017-12-23,WL-7015,38,20:53,27.23362228
2017-12-23,AY-4134,40,21:50,28.82026158
2017-12-23,OW-3079,25,14:15,31.35211993
2017-12-23,NB-2561,1,02:17,32.42143185
2017-12-23,BS-4598,12,09:48,32.98253366
2017-12-23,GE-9421,17,23:11,38.12511508
2017-12-23,UD-9381,8,06:27,29.29739219
2017-12-23,IO-6634,47,16:24,32.68168762
2017-12-23,MM-5621,32,05:19,30.69561044
2017-12-23,XT-2923,48,02:06,28.97424557
2017-12-23,BX-1879,25,09:12,27.3866894
2017-12-23,UG-3149,17,00:21,26.14457956
2017-12-23,UA-8198,8,12:56,31.74694191
2017-12-23,KX-4677,7,09:19,30.44051156
2017-12-23,AT-7619,19,23:30,33.54394642
2017-12-23,WS-2631,27,20:06,24.49925162
2017-12-23,DG-9928,24,21:59,31.40604822
2017-12-23,BA-4133,53,15:29,24.57443692
2017-12-23,LP-3648,31,16:13,19.53006944
2017-12-23,RC-7057,55,02:58,29.90067424
2017-12-23,AW-7016,52,13:46,29.25458696
2017-12-23,AW-3731,12,01:31,35.18814098
2017-12-23,WD-5969,56,05:11,32.89171577
2017-12-23,YC-2648,35,12:58,27.41184087
2017-12-23,WF-3104,10,11:16,38.1104031
2017-12-23,DD-8070,30,22:58,34.30406087
2017-12-23,QP-4085,49,13:54,24.8654577
2017-12-23,US-9920,42,09:17,27.0967175
2017-12-23,DT-3410,1,15:19,26.47834858
2017-12-23,RU-3331,34,01:56,27.84053585
2017-12-23,WT-4994,35,21:46,24.10424629
2017-12-23,PH-5576,15,08:16,26.40987949
2017-12-23,XK-6156,37,01:22,25.71606418
2017-12-23,VR-8328,28,23:31,24.77617946
2017-12-23,PJ-5466,8,21:11,33.98485601
2017-12-23,BN-4705,7,10:05,31.78629957
2017-12-23,EM-6205,31,08:30,24.75155453
2017-12-23,QH-8467,21,08:47,29.10887942
2017-12-23,NU-1694,13,05:42,27.78105718
2017-12-23,QM-1437,4,06:07,30.65537289
2017-12-23,ST-6094,54,22:34,37.78397316
2017-12-23,EJ-6341,58,06:09,35.20966181
2017-12-23,OW-8154,32,20:02,30.22092869
2017-12-23,GR-7012,12,19:26,32.00927503
2017-12-23,OD-3971,48,18:53,27.66487515
2017-12-23,HY-2049,26,08:08,30.44687565
2017-12-23,ZS-3074,43,02:10,27.7202589
2017-12-23,OW-9909,9,21:45,23.84185149
2017-12-23,SG-3783,48,18:42,31.84881023
2017-12-23,QA-1015,32,16:06,32.32856723
2017-12-23,YE-3147,2,23:01,30.42535264
2017-12-23,DU-6845,57,09:55,32.74805762
2017-12-23,BA-8631,44,01:54,26.5535589
2017-12-23,GS-6953,38,04:45,22.39329674
2017-12-23,HV-9019,1,21:20,30.13653533
2017-12-23,AQ-9953,21,20:19,31.41021165
2017-12-23,SM-3726,13,20:34,34.10012312
2017-12-23,DL-1529,34,22:30,26.40225881
2017-12-23,WB-2898,46,10:37,34.57097882
2017-12-23,DI-1177,57,15:14,28.02227499
2017-12-23,NQ-3801,55,01:29,33.17076947
2017-12-23,JO-1661,31,20:48,32.55628864
2017-12-23,GW-2090,54,10:18,28.2736035
2017-12-23,XJ-2674,10,06:48,35.90982113
2017-12-23,CT-8483,58,07:33,28.5394347
2017-12-23,OF-8675,28,21:21,31.96122366
2017-12-23,IF-7540,6,17:44,37.88478822
2017-12-23,EJ-4786,1,02:31,34.10941146
2017-12-23,NU-4985,1,23:13,37.56782094
2017-12-23,ZF-3026,43,06:21,29.2130044
2017-12-23,DX-5404,48,06:09,24.64041532
2017-12-23,NL-9575,43,23:07,33.39288458
2017-12-23,ND-5524,23,02:47,30.49506038
2017-12-23,YI-4256,48,19:17,27.19081351
2017-12-23,AD-1739,23,15:04,38.72778014
2017-12-23,WH-6761,45,22:19,31.81949756
2017-12-23,UH-8308,39,01:25,31.74270006
2017-12-23,PN-1565,10,06:00,28.70404748
2017-12-23,PZ-4126,35,03:20,33.85199293
2017-12-23,FC-5166,4,20:19,34.95219696
2017-12-23,VG-2142,56,19:12,25.25024947
2017-12-23,UZ-1690,45,10:02,31.59065979
2017-12-23,UK-7255,25,13:04,31.55081443
2017-12-23,XT-8729,48,08:54,31.38232498
2017-12-23,BN-5168,46,19:06,30.72074628
2017-12-23,DH-9053,48,06:02,27.9416284
2017-12-23,PX-4182,50,10:05,29.63443056
2017-12-23,IT-1216,21,13:01,33.31892734
2017-12-23,RZ-8401,43,16:46,30.94486764
2017-12-23,CC-4493,54,17:46,35.43254267
2017-12-23,WY-7166,58,01:18,29.24769763
2017-12-23,RZ-1980,43,17:44,33.06635497
2017-12-23,MW-2603,49,20:23,30.39293021
2017-12-23,RT-6294,50,07:41,30.65578308
2017-12-23,SG-1391,7,01:42,20.9121436
2017-12-23,OR-1015,10,11:46,24.36823465
2017-12-23,KV-2344,57,04:18,26.92096036
2017-12-23,KY-4982,9,05:03,24.27409976
2017-12-23,MH-4578,42,08:27,33.68169966
2017-12-23,WC-9247,52,08:13,30.72855509
2017-12-23,XH-2331,32,22:30,26.69884165
2017-12-23,BE-6983,9,22:41,35.49586195
2017-12-23,GS-3626,23,01:39,29.97456812
2017-12-23,TB-4231,22,16:17,23.07733608
2017-12-23,IK-6623,58,03:47,23.78288568
2017-12-23,LM-8607,53,23:33,30.48245512
2017-12-23,KL-4375,5,01:55,35.7329252
2017-12-23,PG-2734,50,21:12,29.66223478
2017-12-23,ZY-7708,37,04:23,28.4138774
2017-12-23,AY-5105,20,12:59,30.40735434
2017-12-23,NZ-8162,28,09:21,33.12838811
2017-12-23,XF-8668,29,20:12,23.15142753
2017-12-23,XU-2145,48,21:04,34.63635346
2017-12-23,DV-9095,47,16:14,28.06910024
2017-12-23,RD-3453,43,23:50,21.19320402
2017-12-23,PQ-7836,15,11:43,37.29500272
2017-12-23,OB-5970,48,12:22,29.37544516
2017-12-23,NV-8279,18,22:00,29.60749457
2017-12-23,MU-8089,38,20:34,39.54601033
2017-12-23,YA-4184,11,16:34,30.07422803
2017-12-23,MP-6186,19,19:04,29.38765702
2017-12-23,SN-8902,36,17:54,33.47954519
2017-12-23,AD-2975,25,04:33,37.99281921
2017-12-23,QH-7158,26,23:22,26.67992196
2017-12-23,BN-2613,58,23:22,30.12918794
2017-12-23,RM-9326,56,18:54,35.52661389
2017-12-23,QK-1096,56,08:13,29.82672817
2017-12-23,ST-8057,27,21:32,23.98903157
2017-12-23,ZX-1445,51,15:43,29.95696608
2017-12-23,AX-7570,3,15:24,32.41249246
2017-12-23,DM-1204,3,19:35,20.19898852
2017-12-23,VF-3458,18,07:25,24.89448364
2017-12-23,HS-1172,10,04:53,28.73816976
2017-12-23,IT-5036,13,22:48,34.17088664
2017-12-23,AD-4535,23,12:11,26.51805001
2017-12-23,CX-8704,55,03:06,34.81264561
2017-12-23,HO-1262,56,06:15,34.12387779
2017-12-23,JP-5330,56,11:10,28.552799
2017-12-23,KJ-2680,35,04:09,32.92578039
2017-12-23,FQ-5446,36,02:34,32.37612113
2017-12-23,KG-9987,50,05:30,30.7276785
2017-12-23,MT-9534,17,18:05,32.33406709
2017-12-23,HA-3751,39,19:55,18.77920792
2017-12-23,KS-8909,48,00:52,30.57443485
2017-12-23,GU-5629,47,12:21,24.01800567
2017-12-23,RC-8784,4,03:48,31.92375042
2017-12-23,CZ-7086,17,21:06,29.9987911
2017-12-23,LM-8100,24,21:20,25.06526844
2017-12-23,CN-4976,43,11:37,33.6657796
2017-12-23,OI-8946,22,00:35,31.74237562
2017-12-23,GN-6251,36,23:05,28.47857823
2017-12-23,OS-1983,57,22:55,28.32498845
2017-12-23,MN-1900,27,16:49,27.19298788
2017-12-23,WM-5483,18,07:38,33.59707125
2017-12-23,SK-5406,56,20:06,41.71609707
2017-12-23,YL-4130,4,11:29,24.13683955
2017-12-23,PT-6072,47,23:35,25.83481796
2017-12-23,PX-5331,51,00:23,33.30924455
2017-12-23,FK-9557,30,11:32,22.97271315
2017-12-23,DG-6457,44,12:54,26.73505365
2017-12-23,DI-2294,48,07:04,26.25985158
2017-12-23,VH-6422,5,07:59,27.16278714
2017-12-23,WC-1072,24,21:24,31.45738195
2017-12-23,WU-4409,13,14:59,29.6496575
2017-12-23,QD-4834,47,21:21,32.80082881
2017-12-23,IX-7145,32,01:01,32.13125387
2017-12-23,HH-6469,55,03:13,31.60604695
2017-12-23,MF-9140,36,19:30,25.82484034
2017-12-23,FO-6938,11,14:20,27.19851944
2017-12-23,ZO-7103,27,02:56,33.31848692
2017-12-23,MJ-2184,57,17:44,32.59221197
2017-12-23,WK-1551,53,19:26,35.91552533
2017-12-23,LF-3774,55,03:33,28.44033107
2017-12-23,UW-5994,41,14:05,26.77620536
2017-12-23,SH-1372,21,14:12,29.62179436
2017-12-23,NJ-7397,53,12:05,28.73224527
2017-12-23,YU-1099,39,14:33,32.5087458
2017-12-23,VR-8007,29,10:33,31.74343428
2017-12-23,QY-2141,5,16:49,25.9524959
2017-12-23,OW-3050,19,13:35,29.41782072
2017-12-23,TF-6442,39,09:47,30.81358842
2017-12-23,DI-9967,5,11:05,27.06029179
2017-12-23,DN-7153,54,10:09,25.12244307
2017-12-23,YM-9220,13,16:17,28.38052323
2017-12-23,IJ-2078,37,21:50,26.3679926
2017-12-23,MS-9523,24,08:06,30.52710543
2017-12-23,LO-3870,3,20:06,31.07445575
2017-12-23,AG-4270,2,22:33,31.91096816
2017-12-23,NS-2890,27,19:18,24.97426661
2017-12-23,BR-6579,49,10:05,34.863019
2017-12-23,FJ-8813,41,15:04,35.74293588
2017-12-23,OI-2473,37,15:37,28.38529098
2017-12-23,JM-4473,32,22:56,32.6962561
2017-12-23,SQ-9017,47,02:53,24.43808062
2017-12-23,RV-3301,56,22:05,37.36872847
2017-12-23,GC-4621,32,06:42,27.82345356
2017-12-23,OM-8480,42,09:15,31.03300722
2017-12-23,LF-4090,43,09:43,25.7124079
2017-12-23,PN-2799,20,10:49,33.09459496
2017-12-23,SK-9185,14,18:38,33.97985518
2017-12-23,GO-1059,10,23:49,29.16752285
2017-12-23,HA-3688,41,22:05,29.66783877
2017-12-23,TY-3018,23,03:28,25.15471325
2017-12-23,QA-6926,19,03:20,30.1778857
2017-12-23,VV-8308,50,07:31,24.61128341
2017-12-23,GW-8040,17,01:53,36.05679365
2017-12-23,LF-5451,23,09:50,35.10304003
2017-12-23,PK-6259,11,01:30,34.76151012
2017-12-23,DC-8500,25,22:19,25.3906387
2017-12-23,RT-2134,48,09:05,30.12664526
2017-12-23,HH-8108,37,08:59,27.21310038
2017-12-23,SZ-6351,29,10:22,27.60470485
2017-12-23,IG-9366,56,07:18,32.08540738
2017-12-23,GM-4019,18,09:14,32.30412039
2017-12-23,IL-4751,36,09:36,26.91696216
2017-12-23,LQ-8862,33,09:08,37.39498283
2017-12-23,SF-5089,37,00:24,27.55443186
2017-12-23,BU-5701,26,03:05,26.99372449
2017-12-23,MC-5485,15,08:46,28.22338995
2017-12-23,IY-4986,45,06:50,25.01968757
2017-12-23,SX-9189,39,22:55,27.05763043
2017-12-23,FK-2952,26,21:20,36.38432258
2017-12-23,AI-1500,26,20:15,36.32872286
2017-12-23,AL-4431,37,15:45,38.40769349
2017-12-23,BC-4523,38,00:13,22.4675218
2017-12-23,BA-9097,11,10:35,26.90792851
2017-12-23,AH-5522,3,09:47,29.15957616
2017-12-23,AT-3499,48,14:06,31.08169352
2017-12-23,UF-2916,44,07:34,31.91190088
2017-12-23,PA-4999,4,09:50,30.37885741
2017-12-23,NQ-5163,32,00:38,26.47213628
2017-12-23,EZ-5423,23,01:30,29.53560673
2017-12-23,JD-5745,48,21:21,30.22420572
2017-12-23,CL-4598,50,14:28,32.42016574
2017-12-23,SE-5388,24,18:18,25.06695456
2017-12-23,IX-4872,11,12:57,18.70813804
2017-12-23,CA-8965,57,15:42,30.23178123
2017-12-23,ES-1794,52,00:01,33.76780251
2017-12-23,GQ-1580,1,09:55,35.66158894
2017-12-23,BO-7458,3,06:44,32.85043627
2017-12-23,RE-4905,19,21:15,30.35824213
2017-12-23,FV-1147,22,12:11,32.40052804
2017-12-23,BB-5135,20,07:58,30.23850485
2017-12-23,AL-2033,34,02:32,25.2008052
2017-12-23,KH-3515,49,22:36,29.19123321
2017-12-23,PU-4651,53,19:19,23.1602977
2017-12-23,GY-4227,58,17:20,31.27353979
2017-12-23,NH-5342,31,20:45,25.75668072
2017-12-23,RN-4425,26,21:46,30.12797376
2017-12-23,ZJ-2662,40,07:26,33.5303622
2017-12-23,WO-7642,47,12:27,32.19466482
2017-12-23,HQ-5367,2,16:57,27.70514744
2017-12-23,BB-2082,29,16:13,30.03867643
2017-12-23,HX-1697,57,16:14,30.24843584
2017-12-23,VK-7521,36,08:54,30.67356183
2017-12-23,PP-6474,47,23:37,32.14819171
2017-12-23,AU-6400,17,01:11,34.46817918
2017-12-23,CR-4099,11,08:42,31.57574521
2017-12-23,ZS-2338,29,00:22,31.7132364
2017-12-23,OF-1787,34,23:36,26.07588718
2017-12-23,WR-7183,7,04:01,29.77948091
2017-12-23,AW-9804,49,19:56,35.83861106
2017-12-23,DH-5107,17,14:19,30.15214157
2017-12-23,CD-3408,30,10:03,26.35151273
2017-12-23,CR-9927,47,23:26,23.8240979
2017-12-23,NU-2027,24,20:19,27.36456213
2017-12-23,ZX-8363,50,11:40,33.11105379
2017-12-23,WR-9519,18,08:34,33.62786876
2017-12-23,TS-4475,43,19:06,35.23241214
2017-12-23,BB-3760,52,15:27,34.29981617
2017-12-23,BL-4243,14,19:21,25.51014431
2017-12-23,IG-3070,6,13:42,32.92773587
2017-12-23,NL-6179,29,13:49,32.28722351
2017-12-23,YW-4934,9,01:13,30.43037772
2017-12-23,QI-1974,27,12:29,33.22349777
2017-12-23,EW-9975,49,21:27,30.18820189
2017-12-23,WL-4923,19,15:54,32.03746998
2017-12-23,DM-1222,11,08:17,28.4549459
2017-12-23,KB-3221,42,12:29,31.35151295
2017-12-23,RF-8464,26,12:52,36.03010445
2017-12-23,TF-2602,37,03:50,32.60347574
2017-12-23,YZ-7626,49,16:31,22.4079786
2017-12-23,IN-3975,45,09:02,25.77683525
2017-12-23,LC-5780,30,05:41,26.12411175
2017-12-23,YY-8051,43,21:17,26.91415393
2017-12-23,NA-6269,40,18:37,31.50032877
2017-12-23,HD-3986,15,18:38,28.68517638
2017-12-23,PC-9472,14,18:37,28.91207283
2017-12-23,DT-6006,45,08:52,32.66337917
2017-12-23,PB-6590,53,07:13,21.43883146
2017-12-23,ET-6539,16,22:50,45.08350366
2017-12-23,AJ-3498,29,09:33,33.44325934
2017-12-23,WL-1588,52,06:56,29.21922791
2017-12-23,XH-9010,55,23:37,31.15171867
2017-12-23,HN-5758,37,03:38,31.64841083
2017-12-23,GN-8614,57,14:51,35.14889717
2017-12-23,HH-6612,27,16:41,23.72137229
2017-12-23,ZC-1776,11,16:04,29.59610997
2017-12-23,XR-2933,48,11:18,30.34284659
2017-12-23,VP-2406,11,02:46,30.07514145
2017-12-23,PQ-1251,36,07:11,25.69974793
2017-12-23,YT-9195,43,00:18,30.76312467
2017-12-23,CL-6100,3,08:29,28.47765129
2017-12-23,GM-4268,52,21:45,32.03043043
2017-12-23,KX-2974,57,09:31,22.49303371
2017-12-23,XB-5431,25,11:15,23.91640351
2017-12-23,ND-4310,5,15:56,26.95949551
2017-12-23,EQ-5898,34,10:44,31.15791653
2017-12-23,OV-8827,30,03:54,28.34228624
2017-12-23,UW-9794,9,20:20,31.72728179
2017-12-23,ZB-2868,30,08:41,32.58185273
2017-12-23,RH-6659,5,05:19,30.18487178
2017-12-23,RT-9408,53,01:50,33.07087835
2017-12-23,QO-8229,31,06:43,37.32906576
2017-12-23,RS-1572,24,03:05,25.98557161
2017-12-23,ZG-4216,36,03:21,34.47165774
2017-12-23,BS-9468,47,23:20,28.67827691
2017-12-23,MU-8286,10,07:16,26.01144553
2017-12-23,PK-5657,20,08:02,29.61752476
2017-12-23,WG-6540,35,21:53,36.77084485
2017-12-23,BU-9806,38,18:38,27.9873765
2017-12-23,DL-8610,44,03:59,35.82274648
2017-12-23,NV-5329,58,17:28,28.47757875
2017-12-23,AN-6161,47,11:45,27.32801137
2017-12-23,HN-5994,26,02:10,31.17059175
2017-12-23,GW-6046,37,05:20,32.24541178
2017-12-23,ZJ-3197,39,16:00,35.14593075
2017-12-23,RY-3050,39,10:10,36.44939103
2017-12-23,JG-6110,21,01:18,33.80596542
2017-12-23,FS-8091,31,09:54,32.77321203
2017-12-23,SH-3981,16,18:10,31.60286923
2017-12-23,MK-6392,13,11:00,27.44852501
2017-12-23,HR-5258,28,17:17,31.51885793
2017-12-23,CB-8017,38,06:54,29.58124187
2017-12-23,AR-2331,44,10:16,36.09823822
2017-12-23,QY-4277,7,16:47,32.63493711
2017-12-23,EN-2457,50,23:53,30.65378699
2017-12-23,IF-4782,13,10:11,30.88457129
2017-12-23,QU-3462,29,01:34,27.7158794
2017-12-23,KA-3220,35,05:18,33.58992742
2017-12-23,JS-3640,3,14:04,33.09693089
2017-12-23,YR-6413,8,17:29,28.85625363
2017-12-23,XA-9389,18,22:36,31.58644692
2017-12-23,CY-5270,15,22:42,31.98753882
2017-12-23,VK-2355,27,20:16,26.02450792
2017-12-23,GR-3331,21,07:09,33.69598167
2017-12-23,RV-8987,7,21:56,35.72708471
2017-12-23,BI-1244,37,15:45,33.01697654
2017-12-23,UJ-2059,48,23:34,31.68984266
2017-12-23,BG-2425,23,02:25,31.4953879
2017-12-23,GI-6747,27,07:11,36.38082138
2017-12-23,OQ-3133,24,02:07,28.55533579
2017-12-23,NY-7219,20,07:45,28.21880861
2017-12-23,JC-2845,33,00:09,31.75077004
2017-12-23,CN-7545,39,19:12,30.06847607
2017-12-23,JL-2218,14,18:29,29.11969878
2017-12-23,WL-4598,15,15:59,35.42485747
2017-12-23,RA-8091,42,18:26,30.37947094
2017-12-23,QG-2947,45,15:35,31.9323303
2017-12-23,XH-3744,11,16:52,33.61090343
2017-12-23,SU-4730,37,02:33,19.29458837
2017-12-23,WC-8104,7,09:22,26.96489985
2017-12-23,DW-3449,39,20:39,28.97042536
2017-12-23,DK-2277,10,02:09,33.92717882
2017-12-23,PY-2109,48,17:15,31.75850548
2017-12-23,MI-7500,55,03:22,24.06601891
2017-12-23,YT-2114,35,13:33,32.24172301
2017-12-23,UW-8342,1,08:51,25.3364666
2017-12-23,TV-1640,17,19:55,28.93673235
2017-12-23,NZ-7081,21,03:10,26.18451527
2017-12-23,LA-1427,28,23:59,33.84809241
2017-12-23,PE-7922,38,04:48,28.58833516
2017-12-23,BH-7908,11,00:41,26.0094289
2017-12-23,QK-3158,54,11:31,29.6042699
2017-12-23,EU-4475,16,13:29,23.81450937
2017-12-23,TP-5791,15,14:12,25.5105409
2017-12-23,AC-6731,35,14:20,32.88940246
2017-12-23,UN-4590,26,03:45,26.93766717
2017-12-23,BF-2447,54,17:16,34.42077299
2017-12-23,VC-3997,38,10:36,30.63869613
2017-12-23,KP-4109,34,01:18,33.62211863
2017-12-23,WJ-3755,58,15:28,26.17592814
2017-12-23,DS-7795,30,22:52,32.77463953
2017-12-23,JT-4123,13,18:26,30.59432087
2017-12-23,YM-8799,9,12:58,35.63893763
2017-12-23,JP-2724,58,03:53,31.78668055
2017-12-23,QP-5756,56,10:16,28.22619686
2017-12-23,NO-5742,27,08:27,21.75623523
2017-12-23,EM-8924,50,17:53,26.77659098
2017-12-23,IO-4659,44,10:21,33.25119654
2017-12-23,OH-9421,4,03:22,40.10886018
2017-12-23,QV-6131,41,05:10,28.11088733
2017-12-23,UP-9563,22,16:11,32.00790565
2017-12-23,NK-4818,31,12:16,27.24120497
2017-12-23,AI-7262,38,21:38,39.76108114
2017-12-23,TN-7670,42,20:17,33.82259868
2017-12-23,YW-4375,24,18:53,28.75788062
2017-12-23,CP-8218,18,21:55,24.71591885
2017-12-23,VX-4702,42,22:41,33.87263433
2017-12-23,WT-8990,27,04:35,34.35759912
2017-12-23,JX-9821,19,19:24,27.60282143
2017-12-23,IG-8818,2,21:59,34.62827339
2017-12-23,LD-6523,27,17:25,36.62823012
2017-12-23,SE-2236,48,06:22,41.05356044
2017-12-23,XS-2726,8,13:29,33.11846456
2017-12-23,VZ-8252,5,05:44,25.00577441
2017-12-23,CU-3128,17,21:10,22.53806829
2017-12-23,XU-3927,2,03:50,25.34117466
2017-12-23,SB-5957,10,18:58,23.75798493
2017-12-23,NZ-5565,50,11:09,29.61845263
2017-12-23,NG-8470,30,09:21,35.06232869
2017-12-23,UV-1609,35,11:00,24.78817225
2017-12-23,NR-4895,42,05:42,36.81039733
2017-12-23,VX-2755,58,19:45,34.09279361
2017-12-23,EX-2214,54,16:29,28.41504684
2017-12-23,IF-5679,11,05:15,27.6628447
2017-12-23,RD-2672,23,16:22,23.67966714
2017-12-23,FV-7693,30,17:23,24.1879107
2017-12-23,ON-1737,13,01:07,28.60355103
2017-12-23,JB-6025,37,08:21,30.26992333
2017-12-23,BA-3536,26,01:19,30.30001109
2017-12-23,TW-1032,38,20:31,27.64174847
2017-12-23,GW-5162,14,04:08,27.60815647
2017-12-23,JW-9700,15,22:05,27.30978322
2017-12-23,II-1067,37,00:10,34.49419927
2017-12-23,VB-6877,16,05:31,35.62515416
2017-12-23,TC-3456,9,03:10,29.68359084
2017-12-23,ZE-2171,46,18:19,29.10974537
2017-12-23,YX-3611,53,00:02,28.1392032
2017-12-23,UC-7688,10,09:48,28.12893826
2017-12-23,RI-2592,40,20:30,29.03161538
2017-12-23,AG-6499,24,12:30,23.29406076
2017-12-23,VB-8702,57,19:43,19.36264288
2017-12-23,ZG-4855,2,04:48,29.55588562
2017-12-23,AQ-2974,27,15:06,26.21569577
2017-12-23,MK-2181,20,16:04,27.77807845
2017-12-23,DK-6175,51,11:18,25.90223169
2017-12-23,BW-9134,4,21:42,33.0753219
2017-12-23,LI-1295,15,10:24,27.96247113
2017-12-23,HH-4710,1,04:00,27.60069332
2017-12-23,ZQ-2844,14,11:24,30.84426937
2017-12-23,GU-5191,38,15:46,37.91131946
2017-12-23,VK-5489,47,07:04,30.41388788
2017-12-23,OA-5476,37,16:47,30.45326242
2017-12-23,TB-4300,54,00:18,19.14807373
2017-12-23,AC-3170,29,13:55,35.48307914
2017-12-23,SM-4682,25,11:00,24.85918188
2017-12-23,DO-8178,1,18:28,29.31662207
2017-12-23,XG-3351,47,23:11,27.50316195
2017-12-23,RC-2244,57,22:20,29.38117719
2017-12-23,VM-1405,18,08:22,39.73398008
2017-12-23,WW-6394,44,04:14,23.3341753
2017-12-23,LA-4663,26,13:34,31.66218989
2017-12-23,WY-4976,18,01:33,31.06470113
2017-12-23,AM-5731,55,21:15,28.47673073
2017-12-23,FQ-9825,17,08:43,34.85613055
2017-12-23,TB-4330,19,05:15,26.53051706
2017-12-23,JO-1101,47,15:36,37.91220815
2017-12-23,TM-6665,51,22:35,34.70645532
2017-12-23,GI-5371,25,23:10,31.28566486
2017-12-23,XF-3082,33,10:45,29.25561341
2017-12-23,EU-8686,45,13:39,27.21787256
2017-12-23,TP-7426,42,00:21,27.6542157
2017-12-23,EB-3263,42,22:05,30.75558219
2017-12-23,AA-2416,18,22:34,28.84654999
2017-12-23,KL-9494,52,20:50,26.57943264
2017-12-23,QB-6328,56,22:00,40.5973647
2017-12-23,QF-5129,35,01:56,26.03265867
2017-12-23,OD-4175,8,07:36,31.3700346
2017-12-23,EQ-8213,17,22:30,35.92868617
2017-12-23,TQ-6116,42,01:54,33.85562996
2017-12-23,SI-1178,44,09:08,26.02826551
2017-12-23,PL-3428,2,19:43,34.53339261
2017-12-23,AH-4619,42,08:39,35.63961057
2017-12-23,FF-3063,25,20:28,29.55352644
2017-12-23,EV-9685,25,18:00,25.14798649
2017-12-23,UX-8714,20,11:08,35.44266777
2017-12-23,NZ-6572,12,04:02,32.31662336
2017-12-23,HO-6919,48,14:00,30.17237268
2017-12-23,GG-7365,46,18:04,24.35062928
2017-12-23,FO-4797,29,01:17,33.75854732
2017-12-23,HG-5674,55,05:50,34.53414362
2017-12-23,VY-9434,35,07:05,30.34197211
2017-12-23,GZ-2565,25,00:25,29.47953241
2017-12-23,EK-6951,24,20:45,29.69573675
2017-12-23,UK-5181,41,16:37,28.26724309
2017-12-23,YW-8929,52,05:27,28.0849322
2017-12-23,AB-4358,26,22:18,31.80681336
2017-12-23,MQ-4677,34,14:24,34.55407274
2017-12-23,UR-1461,37,10:03,28.20876705
2017-12-23,IF-5837,14,11:07,28.90742765
2017-12-23,LP-6067,3,21:59,32.83191598
2017-12-23,UO-4045,58,04:30,26.71876236
